id|name|link|faction_id|source_id|role|unit_composition|transport|power_points|priest|psyker|open_play_only|crusade_only|virtual|Cost|cost_per_unit|
000000785|Imperial Fortress Walls|https://wahapedia.ru/wh40k9ed/factions/unaligned/Imperial-Fortress-Walls|UN|000000145|Fortifications|Each Gate Tower Section is equipped with: twin heavy bolter. Each Tower Section is equipped with: twin long-barrelled autocannon.<br>• This model can include any number of extra wall sections (<b>Power Rating +6</b>).<br> ○ For each extra wall section this model includes, it can include 1 extra tower section (<b>Power Rating +7</b>).<br>• This model can include any number of extra gate sections (<b>Power Rating +4</b>).<br> ○ For each extra gate section this model includes, it must include 2 extra gate tower sections (<b>Power Rating +10</b>).|<b>Gate Tower Section:</b> This building has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 12 <span class="kwb">INFANTRY</span> models. Each model with a Wounds characteristic of 3 or more takes up the space of 2 models. It cannot transport non-<a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> models with a Wounds characteristic of 4 or more. No more than two units can be embarked within this building.<br><br><b>Tower Section:</b> This building has a transport capacity of 20 <span class="kwb">INFANTRY</span> models. Each model with a Wounds characteristic of 3 or more takes up the space of 2 models. It cannot transport non-<span class="kwb">CHARACTER</span> models with a Wounds characteristic of 4 or more. No more than two units can be embarked within this building.|50|||false|false|false|880|false|
000000786|Primaris Redoubt|https://wahapedia.ru/wh40k9ed/factions/unaligned/Primaris-Redoubt|UN|000000145|Fortifications|A Primaris Redoubt is equipped with: Primaris redoubt turbo-laser destructor.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 15 <span class="kwb">INFANTRY</span> models. Each model with a Wounds characteristic of 3 or more takes up the space of 2 models. It cannot transport non-<a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> models with a Wounds characteristic of 4 or more. No more than two units can be embarked within this model.|42|||false|false|false||false|
000000913|Aegis Defence Line|https://wahapedia.ru/wh40k9ed/factions/unaligned/Aegis-Defence-Line|UN|000000167|Fortifications|If this unit contains a Gun Emplacement model, it has <b>Power Rating 6</b>. A Gun emplacement is equipped with: quad-gun.||5|||false|false|false|100|true|
000000914|Bastion|https://wahapedia.ru/wh40k9ed/factions/unaligned/Bastion|UN|000000167|Fortifications|A Bastion is equipped with: 4 heavy bolters; roof hatch.|This building has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 15 <span class="kwb">INFANTRY</span> models. Each model with a Wounds characteristic of 3 or more takes up the space of 2 models, and each model with a Wounds characteristic of 4 or more takes up the space of 3 models. It cannot transport non-<a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> models with a Wounds characteristic of 5 or more. No more than two units can be <a href="/wh40k9ed/the-rules/core-rules/#Embark">embarked</a> within this building.<br><br><b>Designer’s Note:</b> <i>When you embark models onto a Bastion, you may find it useful to place some of them on the battlements to remind you which unit(s) are inside the fortification.</i>|10|||false|false|false||false|
000000915|Imperial Defence Line|https://wahapedia.ru/wh40k9ed/factions/unaligned/Imperial-Defence-Line|UN|000000091|Fortifications|This unit contains 2 Trench Sections and up to 4 End Sections. It can instead contain 3 Defence Emplacement Sections and up to 2 End Sections.||4|||false|false|false|90|false|
000000916|Imperial Bunker|https://wahapedia.ru/wh40k9ed/factions/unaligned/Imperial-Bunker|UN|000000091|Fortifications|An Imperial Bunker is a single model.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 2 INFANTRY units, up to a total of 10 models.<br><br><i><b>Designer’s Note:</b> When you <a href="/wh40k9ed/the-rules/core-rules/#Embark">embark</a> models onto an Imperial Bunker, you may find it useful to place some of them on the battlements to remind you which unit(s) are inside the fortification.</i>|7|||false|false|false||false|
000000917|Vengeance Weapon Batteries|https://wahapedia.ru/wh40k9ed/factions/unaligned/Vengeance-Weapon-Batteries|UN|000000091|Fortifications|This unit contains 1 Vengeance Weapon Battery. It can additionally contain 1 Vengeance Weapon Battery (<b>Power Rating +7</b>). Every model is equipped with: punisher gatling cannon.||7|||false|false|false||false|
000000918|Firestorm Redoubt|https://wahapedia.ru/wh40k9ed/factions/unaligned/Firestorm-Redoubt|UN|000000091|Fortifications|A Firestorm Redoubt is a single model equipped with: 2 quad Icarus lascannons.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 2 INFANTRY units, up to a total of 20 models.<br><br><i><b>Designer’s Note:</b> When you <a href="/wh40k9ed/the-rules/core-rules/#Embark">embark</a> models onto a Firestorm Redoubt, you may find it useful to place some of them on the battlements to remind you which unit(s) are inside the fortification.</i>|14|||false|false|false||false|
000000919|Plasma Obliterator|https://wahapedia.ru/wh40k9ed/factions/unaligned/Plasma-Obliterator|UN|000000091|Fortifications|A Plasma Obliterator is a single model equipped with: plasma obliterator.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 2 INFANTRY units, up to a total of 20 models.|11|||false|false|false||false|
000000920|Macro-cannon Aquila Strongpoint|https://wahapedia.ru/wh40k9ed/factions/unaligned/Macro-cannon-Aquila-Strongpoint|UN|000000091|Fortifications|A Macro-cannon Aquila Strongpoint is a single model equipped with: Aquila macro-cannon.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 2 INFANTRY units, up to a total of 30 models.<br><br><i><b>Designer’s Note:</b> When you <a href="/wh40k9ed/the-rules/core-rules/#Embark">embark</a> models onto a Macro-cannon Aquila Strongpoint, you may find it useful to place some of them on the battlements to remind you which unit(s) are inside the fortification.</i>|22|||false|false|false||false|
000000921|Vortex Missile Aquila Strongpoint|https://wahapedia.ru/wh40k9ed/factions/unaligned/Vortex-Missile-Aquila-Strongpoint|UN|000000091|Fortifications|A Vortex Missile Aquila Strongpoint is a single model equipped with: vortex missile battery.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 2 INFANTRY units, up to a total of 30 models.<br><br><i><b>Designer’s Note:</b> When you <a href="/wh40k9ed/the-rules/core-rules/#Embark">embark</a> models onto a Vortex Missile Aquila Strongpoint, you may find it useful to place some of them on the battlements to remind you which unit(s) are inside the fortification.</i>|24|||false|false|false||false|
000000922|Void Shield Generator|https://wahapedia.ru/wh40k9ed/factions/unaligned/Void-Shield-Generator|UN|000000167|Fortifications|A Void Shield generator is a single model.||10|||false|false|false||false|
000000923|Skyshield Landing Pad|https://wahapedia.ru/wh40k9ed/factions/unaligned/Skyshield-Landing-Pad|UN|000000167|Fortifications|A Skyshield Landing Pad is a single model.||7|||false|false|false||false|
000001603|Spindle Drones|https://wahapedia.ru/wh40k9ed/factions/unaligned/Spindle-Drones|UN|000000062|Troops|This unit contains 4 Spindle Drones. Each model is equipped with a drone pulse. Only one of this unit may be included in your army.||3|||false|false|false|65|true|
000001630|Ambull|https://wahapedia.ru/wh40k9ed/factions/unaligned/Ambull|UN|000000066|Elites|An Ambull is a single model armed with enormous claws.||4|||false|false|false||false|
000001631|Borewyrm Infestation|https://wahapedia.ru/wh40k9ed/factions/unaligned/Borewyrm-Infestation|UN|000000066|Elites|This unit contains 1 Borewyrm Infestation. It can include up to 1 additional Borewyrm Infestation (<b>Power Rating +1</b>). Each model is armed with vicious jaws.||1|||false|false|false||false|
000002093|The Archivist|https://wahapedia.ru/wh40k9ed/factions/unaligned/The-Archivist|UN|000000125|Elites|The Archivist is a single model equipped with: atomic disassembler, eradicator glove. You can only include one of this model in your army.||5|||false|false|false||false|
000002363|Guardian Drone|https://wahapedia.ru/wh40k9ed/factions/unaligned/Guardian-Drone|UN|000000147|Elites|A Guardian Drone is a single model equipped with: destroyer pulse, guardian salvo launchers, manipulator limbs.||4|||false|false|false||false|
000002680|Sentry Turret|https://wahapedia.ru/wh40k9ed/factions/unaligned/Sentry-Turret|UN|||A Sentry Turret is equipped with: twin heavy bolter.|||||false|false|true||false|
000002681|Breaching Robot|https://wahapedia.ru/wh40k9ed/factions/unaligned/Breaching-Robot|UN|||A Breaching Robot is equipped with: cutting blade; cutting gear.|||||false|false|true||false|
000002621|Angron|https://wahapedia.ru/wh40k9ed/factions/world-eaters/Angron|WE|000000210|Lords of War|Angron is equipped with: Samni’arius and Spinegrinder. Your army can only include one <span class="tooltip00489" data-tooltip-content="#tooltip_content00489" data-tooltip-anchor="#tooltip_content00489"><span class="kwb">ANGRON</span></span> model.||18|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one of the following abilities. This model has that ability until the start of your next Command phase:<br><ul><li><span class="redfont">Infectious Rage (Aura)</span><b>:</b> While a friendly <span class="tooltip00490" data-tooltip-content="#tooltip_content00490" data-tooltip-anchor="#tooltip_content00490"><span class="kwb">WORLD</span> <span class="kwb">EATERS</span> <span class="kwb">CORE</span></span> unit is within 6" of this model, add 1 to the Attacks characteristic of models in that unit.</li><li><span class="redfont">Glorious Bloodletting (Aura)</span><b>:</b> While another friendly <span class="tooltip00491" data-tooltip-content="#tooltip_content00491" data-tooltip-anchor="#tooltip_content00491"><span class="kwb">WORLD</span> <span class="kwb">EATERS</span></span> unit is within 6" of this model, each time a model in that unit makes a melee attack, re-roll a <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 1.</li><li><span class="redfont">Righteous Slaughter (Aura)</span><b>:</b> While a unit is within 6" of this model, that unit cannot <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fall Back</a>.</li></ul>||false|false|false||false|
000002622|Khârn the Betrayer|https://wahapedia.ru/wh40k9ed/factions/world-eaters/Kh-rn-the-Betrayer|WE|000000210|HQ|Khârn the Betrayer is equipped with: Khârn’s plasma pistol; Gorechild; frag grenades; krak grenades. Your army can only include one <span class="tooltip00492" data-tooltip-content="#tooltip_content00492" data-tooltip-anchor="#tooltip_content00492"><span class="kwb">KHÂRN</span> <span class="kwb2">THE</span> <span class="kwb">BETRAYER</span></span> model.||7|||false|false|false||false|
000002623|Lord Invocatus|https://wahapedia.ru/wh40k9ed/factions/world-eaters/Lord-Invocatus|WE|000000210|HQ|Lord Invocatus is equipped with: bolt pistol; Coward’s Bane; Juggernaut’s bladed horn; frag grenades; krak grenades. Your army can only include one <span class="tooltip00493" data-tooltip-content="#tooltip_content00493" data-tooltip-anchor="#tooltip_content00493"><span class="kwb">LORD</span> <span class="kwb">INVOCATUS</span></span> model.||8|||false|false|false||false|
000002624|World Eaters Daemon Prince|https://wahapedia.ru/wh40k9ed/factions/world-eaters/World-Eaters-Daemon-Prince|WE|000000210|HQ|A World Eaters Daemon Prince is equipped with: infernal cannon; hellforged sword; malefic talons.||8|||false|false|false||false|
000002625|World Eaters Lord on Juggernaut|https://wahapedia.ru/wh40k9ed/factions/world-eaters/World-Eaters-Lord-on-Juggernaut|WE|000000210|HQ|A World Eaters Lord on Juggernaut is equipped with: plasma pistol; exalted chainblade; Juggernaut’s bladed horn; frag grenades; krak grenades.||6|||false|false|false||false|
000002626|World Eaters Master of Executions|https://wahapedia.ru/wh40k9ed/factions/world-eaters/World-Eaters-Master-of-Executions|WE|000000210|HQ|A World Eaters Master of Executions is equipped with: bolt pistol; axe of dismemberment; frag grenades; krak grenades.||4|||false|false|false||false|
000002627|Khorne Berzerkers|https://wahapedia.ru/wh40k9ed/factions/world-eaters/Khorne-Berzerkers|WE|000000210|Troops|If this unit contains 6 or more models, it has <b>Power Rating 12</b>. Every model is equipped with: bolt pistol; Berzerker chainblade; frag grenades; krak grenades.||6|||false|false|false||false|
000002628|Jakhals|https://wahapedia.ru/wh40k9ed/factions/world-eaters/Jakhals|WE|000000210|Troops|This unit can only contain 1 Dishonoured model for every 9 other models it contains. If this unit contains 11 or more models it has <b>Power Rating 8</b>. Every Jakhal and Jakhal Pack Leader model is equipped with: autopistol; Jakhal chainblades. Every Dishonoured model is equipped with: Jakhal chainblades.||4|||false|false|false||false|
000002629|World Eaters Terminator Squad|https://wahapedia.ru/wh40k9ed/factions/world-eaters/World-Eaters-Terminator-Squad|WE|000000210|Elites|If this unit contains 6 or more models, it has <b>Power Rating 18</b>. Every model is equipped with: combi-bolter; accursed weapon.||9|||false|false|false||false|
000002630|Eightbound|https://wahapedia.ru/wh40k9ed/factions/world-eaters/Eightbound|WE|000000210|Elites|If this unit contains 4 or more models, it has <b>Power Rating 12</b>. Every Eightbound model is equipped with: 2 Eightbound eviscerators. The Eightbound Champion model is equipped with: lacerators.||6|||false|false|false||false|
000002631|Exalted Eightbound|https://wahapedia.ru/wh40k9ed/factions/world-eaters/Exalted-Eightbound|WE|000000210|Elites|Every model is equipped with: Eightbound eviscerator; Eightbound chainfist.||7|||false|false|false|135|true|
000002632|Helbrute|https://wahapedia.ru/wh40k9ed/factions/world-eaters/Helbrute|WE|000000210|Elites|A Helbrute is equipped with: missile launcher; twin heavy bolter.||7|||false|false|false||false|
000002633|Chaos Spawn|https://wahapedia.ru/wh40k9ed/factions/world-eaters/Chaos-Spawn|WE|000000210|Fast Attack|If this unit contains 2 models, it has <b>Power Rating 2</b>. If this unit contains 3 models, it has <b>Power Rating 3</b>. If this unit contains 4 models, it has <b>Power Rating 4</b>. If this unit contains 5 models, it has <b>Power Rating 5</b>. Every model is equipped with: hideous mutations.||1|||false|false|false||false|
000002634|Chaos Land Raider|https://wahapedia.ru/wh40k9ed/factions/world-eaters/Chaos-Land-Raider|WE|000000210|Heavy Support|A Chaos Land Raider is equipped with: twin heavy bolter; 2 twin soulshatter lascannons.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 10 <span class="tooltip00494" data-tooltip-content="#tooltip_content00494" data-tooltip-anchor="#tooltip_content00494"><span class="kwb">WORLD</span> <span class="kwb">EATERS</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip00495" data-tooltip-content="#tooltip_content00495" data-tooltip-anchor="#tooltip_content00495"><span class="kwb">TERMINATOR</span></span> and <span class="tooltip00496" data-tooltip-content="#tooltip_content00496" data-tooltip-anchor="#tooltip_content00496"><span class="kwb">EIGHTBOUND</span></span> model takes up the space of 2 models.|14|||false|false|false||false|
000002635|Defiler|https://wahapedia.ru/wh40k9ed/factions/world-eaters/Defiler|WE|000000210|Heavy Support|A Defiler is equipped with: Defiler cannon; reaper autocannon; twin heavy flamer; Defiler claws.||10|||false|false|false||false|
000002636|Chaos Predator Destructor|https://wahapedia.ru/wh40k9ed/factions/world-eaters/Chaos-Predator-Destructor|WE|000000210|Heavy Support|A Chaos Predator Destructor is equipped with: Predator autocannon.||8|||false|false|false||false|
000002637|Chaos Predator Annihilator|https://wahapedia.ru/wh40k9ed/factions/world-eaters/Chaos-Predator-Annihilator|WE|000000210|Heavy Support|A Chaos Predator Annihilator is equipped with: twin soulshatter lascannon.||8|||false|false|false||false|
